epoch,elbo,nll,kl,prior_std
469,[230228.92],6369.619,[223859.31],1.9984014443252798e-15
470,[229751.3],6180.5757,[223570.61],1.7763568394002489e-15
471,[229942.88],6648.742,[223294.14],1.554312234475218e-15
472,[229346.84],6327.592,[223019.38],1.554312234475218e-15
473,[228836.25],6097.0303,[222739.05],1.332267629550187e-15
474,[229051.23],6596.2993,[222455.03],1.332267629550187e-15
475,[228478.9],6305.3657,[222173.47],1.110223024625156e-15
476,[228028.25],6139.467,[221888.86],1.110223024625156e-15
477,[227733.44],6135.86,[221597.47],8.881784197001248e-16
478,[227515.17],6205.5347,[221309.47],8.881784197001248e-16
479,[226898.55],5879.7397,[221018.81],8.881784197001248e-16
480,[226859.61],6138.4824,[220721.14],6.661338147750937e-16
481,[226261.84],5838.9663,[220422.72],6.661338147750937e-16
482,[226538.11],6405.114,[220133.02],6.661338147750937e-16
483,[225699.92],5839.6323,[219860.5],4.440892098500625e-16
484,[226017.11],6430.589,[219586.64],4.440892098500625e-16
485,[225461.],6147.031,[219314.11],4.440892098500625e-16
486,[225668.66],6627.6323,[219041.11],4.440892098500625e-16
487,[224966.3],6186.18,[218780.08],4.440892098500625e-16
488,[224870.95],6356.423,[218514.5],4.440892098500625e-16
489,[224477.14],6235.7534,[218241.5],2.2204460492503128e-16
490,[224165.02],6194.7344,[217970.19],2.2204460492503128e-16
491,[224035.02],6335.331,[217699.69],2.2204460492503128e-16
492,[223639.62],6212.7446,[217426.92],2.2204460492503128e-16
493,[223395.2],6245.549,[217149.67],2.2204460492503128e-16
494,[223632.42],6760.435,[216872.08],2.2204460492503128e-16
495,[223198.28],6595.754,[216602.56],2.2204460492503128e-16
496,[222441.3],6099.8696,[216341.4],2.2204460492503128e-16
497,[222246.14],6165.7026,[216080.45],2.2204460492503128e-16
498,[222421.72],6598.8,[215822.95],2.2204460492503128e-16
499,[221676.6],6107.049,[215569.44],2.2204460492503128e-16
500,[221646.08],6345.7803,[215300.31],0.0
501,[221528.47],6487.391,[215041.11],0.0
502,[221395.],6608.514,[214786.61],0.0
503,[220780.72],6245.203,[214535.38],0.0
504,[220327.11],6051.5703,[214275.62],0.0
505,[220506.44],6508.847,[213997.61],0.0
506,[220311.02],6587.742,[213723.27],0.0
507,[219687.12],6231.797,[213455.33],0.0
508,[219942.19],6753.0845,[213189.14],0.0
509,[219327.6],6400.215,[212927.4],0.0
510,[219143.44],6478.9263,[212664.3],0.0
511,[218888.48],6484.7666,[212403.72],0.0
512,[218524.6],6384.6436,[212139.98],0.0
513,[218336.06],6460.4346,[211875.53],0.0
514,[218417.44],6799.9956,[211617.23],0.0
515,[217967.8],6600.2876,[211367.39],0.0
516,[217244.44],6124.477,[211119.81],0.0
517,[217262.22],6398.7656,[210863.52],0.0
518,[216784.69],6185.608,[210599.12],0.0
519,[216439.86],6110.653,[210329.44],0.0
520,[216263.22],6204.706,[210058.6],0.0
521,[216256.19],6466.297,[209789.72],0.0
522,[216319.42],6791.5747,[209527.9],0.0
523,[215622.27],6349.8423,[209272.3],0.0
524,[215048.67],6031.186,[209017.36],0.0
525,[215281.3],6515.954,[208765.34],0.0
526,[215211.67],6693.684,[208517.98],0.0
527,[214443.47],6179.451,[208263.98],0.0
528,[214971.11],6963.207,[208007.95],0.0
529,[213997.17],6231.115,[207765.97],0.0
530,[213652.52],6139.2266,[207513.03],0.0
531,[214046.17],6796.8086,[207249.5],0.0
532,[213421.72],6426.9346,[206994.89],0.0
533,[213310.77],6577.8145,[206732.78],0.0
534,[212689.1],6222.9683,[206466.22],0.0
535,[212683.2],6484.055,[206199.11],0.0
536,[212405.42],6468.625,[205936.89],0.0
537,[212258.2],6580.1553,[205677.97],0.0
538,[212529.03],7108.3237,[205420.9],0.0
539,[211605.98],6442.337,[205163.42],0.0
540,[211890.25],6987.0186,[204903.25],0.0
541,[211522.23],6864.5347,[204657.69],0.0
542,[211253.7],6831.1274,[204422.47],0.0
543,[210771.9],6583.2554,[204188.72],0.0
544,[210922.56],6969.6895,[203952.78],0.0
545,[209876.9],6164.007,[203712.84],0.0
546,[209903.58],6438.0645,[203465.55],0.0
547,[209882.77],6661.72,[203221.1],0.0
548,[209750.],6766.406,[202983.42],0.0
549,[209478.16],6731.782,[202746.4],0.0
550,[209390.05],6881.8433,[202508.25],0.0
551,[209547.05],7274.546,[202272.44],0.0
552,[208345.55],6309.264,[202036.33],0.0
553,[208254.19],6464.1685,[201790.06],0.0
554,[208307.62],6762.064,[201545.62],0.0
555,[207860.2],6556.627,[201303.58],0.0
556,[207702.55],6633.201,[201069.31],0.0
557,[207401.5],6556.4297,[200845.23],0.0
558,[207550.2],6927.231,[200622.94],0.0
559,[207194.9],6792.69,[200402.11],0.0
560,[207212.52],7031.1885,[200181.33],0.0
561,[207854.67],7898.971,[199955.75],0.0
562,[206270.56],6535.398,[199735.17],0.0
563,[206753.98],7240.648,[199513.45],0.0
564,[206827.78],7531.764,[199296.02],0.0
565,[206006.14],6922.743,[199083.47],0.0
566,[205797.36],6930.678,[198866.62],0.0
567,[205635.61],6996.099,[198639.48],0.0
568,[205075.02],6665.1567,[198410.03],0.0
569,[204899.53],6713.194,[198186.22],0.0
570,[204168.39],6206.0645,[197962.39],0.0
571,[204628.8],6900.635,[197728.25],0.0
572,[204295.8],6797.877,[197498.02],0.0
573,[203716.62],6449.569,[197267.03],0.0
574,[204210.34],7179.291,[197031.05],0.0
575,[204123.23],7330.728,[196792.56],0.0
576,[203487.95],6929.763,[196558.17],0.0
577,[203201.4],6879.263,[196322.],0.0
578,[202910.39],6818.9146,[196091.44],0.0
579,[202553.2],6685.5386,[195867.73],0.0
580,[202225.25],6580.2876,[195644.92],0.0
581,[202055.81],6639.8125,[195416.16],0.0
582,[202497.06],7309.437,[195187.42],0.0
583,[202243.17],7272.7256,[194970.38],0.0
584,[201675.77],6924.0557,[194751.62],0.0
585,[202788.88],8257.265,[194531.62],0.0
586,[201368.9],7050.335,[194318.6],0.0
587,[201144.17],7038.5117,[194105.73],0.0
588,[200900.22],7012.1235,[193887.89],0.0
589,[200546.67],6884.6035,[193662.03],0.0
590,[200640.58],7204.7026,[193435.75],0.0
591,[201145.7],7939.2812,[193206.4],0.0
592,[200630.55],7638.5786,[192991.89],0.0
593,[199849.03],7065.045,[192784.05],0.0
594,[199859.58],7285.603,[192574.23],0.0
595,[199652.05],7285.252,[192366.58],0.0
596,[198543.3],6390.848,[192152.42],0.0
597,[198694.31],6777.082,[191917.23],0.0
598,[199054.56],7369.994,[191684.52],0.0
599,[198793.72],7333.688,[191460.05],0.0
600,[198521.92],7276.1904,[191245.8],0.0
601,[198381.2],7346.972,[191034.3],0.0
602,[198352.6],7526.253,[190826.23],0.0
603,[197674.25],7054.1675,[190620.],0.0
604,[197465.78],7051.953,[190413.73],0.0
605,[197765.02],7549.971,[190215.17],0.0
606,[197988.73],7975.066,[190013.66],0.0
607,[196522.34],6710.4297,[189811.98],0.0
608,[196007.44],6407.5093,[189599.69],0.0
609,[196499.16],7115.053,[189384.11],0.0
610,[196285.],7118.0464,[189166.98],0.0
611,[196032.05],7083.214,[188948.84],0.0
612,[195467.44],6733.915,[188733.5],0.0
613,[195717.88],7208.458,[188509.38],0.0
614,[195676.61],7391.9634,[188284.55],0.0
615,[195907.31],7837.3813,[188069.89],0.0
616,[194540.25],6674.928,[187865.6],0.0
617,[196608.27],8950.431,[187657.75],0.0
618,[194534.83],7073.907,[187460.88],0.0
619,[195167.44],7912.2515,[187254.94],0.0
620,[193879.81],6831.53,[187048.16],0.0
621,[193578.22],6742.4507,[186835.78],0.0
622,[194648.9],8030.349,[186618.6],0.0
623,[193591.88],7181.693,[186410.2],0.0
624,[193563.33],7358.2554,[186204.92],0.0
625,[193001.84],6999.311,[186002.52],0.0
626,[194026.58],8230.786,[185795.69],0.0
627,[192685.52],7092.584,[185592.9],0.0
628,[193614.25],8220.529,[185393.8],0.0
629,[192933.39],7733.2305,[185200.1],0.0
630,[192534.73],7531.586,[185003.1],0.0
631,[192362.06],7559.4604,[184802.58],0.0
632,[192414.6],7812.5063,[184602.11],0.0
633,[192062.84],7664.4375,[184398.42],0.0
634,[191814.11],7611.6235,[184202.52],0.0
635,[191264.52],7254.8027,[184009.81],0.0
636,[191026.08],7211.5693,[183814.5],0.0
637,[190534.95],6921.2437,[183613.83],0.0
638,[190402.16],6990.353,[183411.84],0.0
639,[190578.16],7377.5327,[183200.4],0.0
640,[190754.61],7762.399,[182992.2],0.0
641,[189750.1],6959.7275,[182790.19],0.0
642,[190464.53],7878.8037,[182585.73],0.0
643,[190213.31],7838.7676,[182374.48],0.0
644,[189817.75],7642.2837,[182175.47],0.0
645,[189269.88],7286.9824,[181982.77],0.0
646,[189033.75],7251.1924,[181782.6],0.0
647,[188996.19],7418.665,[181577.42],0.0
648,[188812.9],7442.8965,[181370.14],0.0
649,[189935.69],8767.853,[181167.98],0.0
650,[188320.33],7339.863,[180980.58],0.0
651,[188748.64],7958.241,[180790.52],0.0
652,[187740.5],7144.4385,[180596.08],0.0
653,[187913.84],7510.856,[180402.83],0.0
654,[187763.97],7554.662,[180209.38],0.0
655,[187872.34],7861.639,[180010.66],0.0
656,[187735.14],7925.2534,[179809.88],0.0
657,[187442.3],7828.4927,[179613.56],0.0
658,[187293.77],7869.8916,[179423.88],0.0
659,[186718.5],7476.1343,[179242.23],0.0
660,[186643.73],7583.815,[179059.94],0.0
661,[185796.58],6931.514,[178865.19],0.0
662,[185680.77],7017.824,[178662.78],0.0
663,[186179.8],7724.661,[178455.3],0.0
664,[186264.52],8016.1367,[178248.53],0.0
665,[185660.34],7607.878,[178052.44],0.0
666,[185108.25],7254.4155,[177853.84],0.0
667,[185732.45],8076.0244,[177656.53],0.0
668,[186175.78],8700.498,[177475.38],0.0
669,[184964.69],7659.8545,[177304.97],0.0
670,[184733.77],7589.1514,[177144.52],0.0
671,[184886.45],7905.2485,[176981.25],0.0
672,[184810.27],7997.2983,[176812.92],0.0
673,[185471.98],8827.89,[176644.11],0.0
674,[184109.66],7639.895,[176469.77],0.0
675,[184056.3],7768.239,[176288.16],0.0
676,[184165.62],8066.068,[176099.33],0.0
677,[183466.73],7562.5166,[175904.36],0.0
678,[183577.69],7871.227,[175706.52],0.0
679,[183543.67],8027.351,[175516.4],0.0
680,[183612.03],8277.527,[175334.42],0.0
681,[183335.05],8178.373,[175156.67],0.0
682,[183000.69],8019.035,[174981.6],0.0
683,[183121.14],8307.927,[174813.12],0.0
684,[182611.78],7966.8696,[174644.9],0.0
685,[182382.55],7907.7524,[174474.64],0.0
686,[181851.47],7549.2715,[174302.3],0.0
687,[182003.45],7875.785,[174127.7],0.0
688,[181338.98],7395.0977,[173943.88],0.0
689,[181521.97],7762.3853,[173759.55],0.0
690,[181211.47],7635.4727,[173575.94],0.0
691,[182326.75],8935.917,[173390.81],0.0
692,[181744.61],8526.402,[173218.3],0.0
693,[180698.33],7645.7466,[173052.53],0.0
694,[181373.6],8495.501,[172877.89],0.0
695,[181172.05],8465.966,[172706.17],0.0
696,[181544.61],9009.388,[172535.3],0.0
697,[180450.92],8086.1055,[172364.83],0.0
698,[180573.16],8372.554,[172200.7],0.0
699,[180940.25],8903.752,[172036.31],0.0
700,[180328.38],8455.513,[171872.86],0.0
701,[179224.1],7512.5522,[171711.45],0.0
702,[180563.38],9012.55,[171550.97],0.0
703,[179040.52],7654.6587,[171385.94],0.0
704,[179985.52],8771.199,[171214.36],0.0
705,[179842.33],8800.823,[171041.52],0.0
706,[179231.45],8358.561,[170872.75],0.0
707,[179856.7],9146.073,[170710.62],0.0
708,[179035.34],8485.96,[170549.45],0.0
709,[178671.45],8287.703,[170383.55],0.0
710,[178819.23],8597.127,[170222.31],0.0
711,[177959.9],7888.884,[170071.16],0.0
712,[179174.86],9253.791,[169921.],0.0
713,[177681.89],7908.544,[169773.25],0.0
714,[179381.8],9760.788,[169621.23],0.0
715,[177411.39],7940.9624,[169470.48],0.0
716,[177842.28],8533.427,[169308.94],0.0
717,[177288.12],8139.776,[169148.47],0.0
718,[177043.48],8060.0894,[168983.4],0.0
719,[177353.34],8538.649,[168814.84],0.0
720,[177060.22],8417.621,[168642.38],0.0
721,[177062.94],8585.917,[168477.06],0.0
722,[176170.66],7845.227,[168325.34],0.0
723,[177294.28],9114.706,[168179.48],0.0
724,[177061.03],9021.477,[168039.72],0.0
725,[176343.61],8447.49,[167896.16],0.0
726,[175962.47],8213.679,[167748.84],0.0
727,[175971.16],8367.685,[167603.58],0.0
728,[176639.33],9178.709,[167460.7],0.0
729,[176607.1],9285.988,[167321.14],0.0
730,[175786.88],8603.69,[167183.16],0.0
731,[175399.14],8354.496,[167044.7],0.0
732,[175232.58],8331.336,[166901.31],0.0
733,[174738.4],7986.9927,[166751.56],0.0
734,[176015.02],9416.89,[166598.06],0.0
735,[174339.7],7893.77,[166446.06],0.0
736,[175472.6],9180.605,[166292.],0.0
737,[174953.52],8810.4375,[166143.1],0.0
738,[175893.62],9896.862,[165996.77],0.0
739,[175457.62],9601.349,[165856.44],0.0
740,[174283.62],8571.932,[165711.73],0.0
741,[174756.83],9188.916,[165567.84],0.0
742,[173396.06],7969.566,[165426.56],0.0
743,[173603.03],8317.659,[165285.42],0.0
744,[173445.44],8307.103,[165138.12],0.0
745,[175159.64],10170.424,[164989.1],0.0
746,[173295.86],8449.094,[164846.78],0.0
747,[174136.77],9430.352,[164706.27],0.0
748,[173607.81],9041.271,[164566.45],0.0
749,[176350.6],11920.603,[164429.84],0.0
750,[173381.67],9077.011,[164304.66],0.0
751,[173450.17],9271.74,[164178.53],0.0
752,[173201.23],9148.539,[164052.53],0.0
753,[173383.1],9464.729,[163918.52],0.0
754,[173500.98],9721.259,[163779.75],0.0
755,[173993.73],10345.306,[163648.62],0.0
756,[172419.36],8891.122,[163528.2],0.0
757,[171196.],7802.0195,[163394.05],0.0
758,[172309.97],9051.966,[163258.23],0.0
759,[171319.28],8199.244,[163120.16],0.0
760,[171507.83],8533.388,[162974.5],0.0
761,[171678.33],8855.552,[162822.77],0.0
762,[171926.64],9253.458,[162673.19],0.0
763,[172342.62],9804.261,[162538.4],0.0
764,[172226.08],9819.459,[162406.62],0.0
765,[173125.7],10845.106,[162280.52],0.0
766,[171011.89],8858.109,[162153.9],0.0
767,[170540.56],8522.988,[162017.6],0.0
768,[173052.97],11170.987,[161881.78],0.0
769,[171037.61],9281.426,[161756.42],0.0
770,[171318.52],9685.79,[161632.61],0.0
771,[173511.6],12006.417,[161505.23],0.0
772,[171525.14],10137.067,[161388.27],0.0
773,[171023.89],9745.8,[161278.05],0.0
774,[170648.05],9479.173,[161168.95],0.0
775,[170025.84],8967.6875,[161058.02],0.0
776,[170447.14],9505.049,[160941.92],0.0
777,[169196.1],8370.934,[160824.9],0.0
778,[169345.88],8639.983,[160705.92],0.0
779,[170463.42],9881.797,[160581.8],0.0
780,[168835.89],8372.738,[160463.14],0.0
781,[170669.95],10327.426,[160342.33],0.0
782,[170641.31],10420.255,[160221.27],0.0
783,[172307.69],12201.144,[160106.48],0.0
784,[169474.67],9471.216,[160003.28],0.0
785,[169138.98],9241.275,[159897.47],0.0
786,[170738.22],10948.824,[159789.55],0.0
787,[170317.33],10638.528,[159678.88],0.0
788,[169020.12],9449.878,[159570.39],0.0
789,[169115.12],9651.069,[159464.25],0.0
790,[168232.2],8874.477,[159357.81],0.0
791,[172296.83],13044.672,[159251.9],0.0
792,[170635.95],11480.658,[159155.36],0.0
793,[168390.83],9334.23,[159056.64],0.0
794,[168963.23],10007.147,[158955.95],0.0
795,[168845.25],9993.8545,[158851.66],0.0
796,[172121.81],13374.441,[158747.36],0.0
797,[170851.53],12200.89,[158650.55],0.0
798,[171736.28],13183.541,[158552.73],0.0
799,[169633.45],11185.014,[158448.44],0.0
800,[170062.03],11723.723,[158338.6],0.0
801,[170965.62],12736.729,[158228.7],0.0
802,[173352.69],15230.875,[158121.7],0.0
803,[168450.38],10425.968,[158024.48],0.0
804,[170214.22],12284.136,[157930.16],0.0
805,[168163.3],10323.714,[157839.6],0.0
806,[169945.14],12194.195,[157750.9],0.0
807,[167819.31],10155.156,[157664.22],0.0
808,[172883.95],15309.591,[157574.48],0.0
809,[169842.27],12357.912,[157484.45],0.0
810,[167912.33],10521.072,[157391.25],0.0
811,[170251.03],12954.069,[157297.02],0.0
812,[169513.83],12317.668,[157196.38],0.0
813,[167700.23],10610.243,[157090.11],0.0
814,[168411.9],11421.711,[156990.12],0.0
815,[167630.45],10738.164,[156892.25],0.0
816,[171355.61],14558.296,[156797.23],0.0
817,[168172.9],11466.064,[156706.8],0.0
818,[168774.11],12145.042,[156629.05],0.0
819,[168601.25],12046.442,[156554.84],0.0
820,[168503.17],12024.711,[156478.36],0.0
821,[166376.97],9974.1,[156403.02],0.0
822,[166782.42],10462.547,[156319.88],0.0
823,[166343.31],10115.501,[156227.89],0.0
824,[172979.81],16852.318,[156127.45],0.0
825,[165703.61],9674.2705,[156029.38],0.0
826,[168221.31],12297.785,[155923.62],0.0
827,[175807.84],19978.656,[155829.08],0.0
828,[166399.39],10664.515,[155734.83],0.0
829,[167486.62],11852.382,[155634.33],0.0
830,[164230.2],8696.162,[155534.08],0.0
831,[165241.98],9809.862,[155432.05],0.0
832,[166022.61],10695.044,[155327.4],0.0
833,[166659.86],11438.952,[155220.98],0.0
834,[165640.61],10528.837,[155111.62],0.0
835,[167665.48],12656.157,[155009.33],0.0
836,[169858.12],14939.281,[154918.83],0.0
837,[168103.17],13273.102,[154829.84],0.0
838,[163474.19],8733.883,[154740.4],0.0
839,[166786.45],12141.321,[154645.22],0.0
840,[167311.3],12759.562,[154551.66],0.0
841,[167346.34],12890.703,[154455.67],0.0
842,[176316.89],21960.428,[154356.56],0.0
843,[171087.86],16817.14,[154270.64],0.0
844,[171021.27],16829.453,[154191.75],0.0
845,[166482.77],12363.0625,[154119.58],0.0
846,[168202.3],14158.603,[154043.81],0.0
847,[166373.47],12411.569,[153961.75],0.0
848,[166247.75],12372.399,[153875.55],0.0
849,[166415.47],12631.548,[153784.],0.0
850,[165456.56],11757.991,[153698.39],0.0
851,[164473.89],10859.01,[153614.78],0.0
852,[169438.05],15906.677,[153531.38],0.0
853,[164535.66],11087.9795,[153447.83],0.0
854,[167790.03],14426.424,[153363.36],0.0
855,[164728.11],11447.6875,[153280.33],0.0
856,[166474.03],13285.095,[153188.78],0.0
857,[180365.4],27262.674,[153102.62],0.0
858,[169874.78],16857.227,[153017.56],0.0
859,[166094.84],13156.601,[152938.08],0.0
860,[180353.6],27491.15,[152862.16],0.0
861,[174502.44],21718.508,[152784.2],0.0
862,[182596.1],29887.867,[152708.08],0.0
863,[172783.6],20154.932,[152628.56],0.0
864,[165945.86],13397.696,[152548.23],0.0
865,[170922.17],18447.498,[152474.78],0.0
866,[168530.97],16125.765,[152404.83],0.0
867,[172169.22],19831.53,[152337.7],0.0
868,[186499.19],34227.46,[152271.28],0.0
869,[166052.47],13850.234,[152201.98],0.0
870,[168781.66],16655.83,[152126.],0.0
871,[165568.38],13517.285,[152051.33],0.0
872,[173893.12],21918.107,[151975.1],0.0
873,[169413.],17517.469,[151895.53],0.0
874,[169663.92],17850.783,[151813.],0.0
875,[170330.44],18603.932,[151726.5],0.0
876,[167457.69],15819.494,[151638.2],0.0
877,[163027.44],11483.121,[151544.52],0.0
878,[166381.47],14926.767,[151454.73],0.0
879,[170513.03],19141.469,[151371.38],0.0
880,[172041.03],20749.355,[151291.95],0.0
881,[166114.56],14897.621,[151217.23],0.0
882,[175705.06],24560.748,[151144.39],0.0
883,[170633.02],19561.584,[151071.67],0.0
884,[164812.34],13816.229,[150996.4],0.0
885,[183023.45],32098.928,[150924.38],0.0
886,[180356.23],29497.713,[150859.],0.0
887,[166807.52],16011.978,[150795.66],0.0
888,[166902.44],16167.211,[150735.08],0.0
889,[171289.66],20618.477,[150671.48],0.0
890,[163005.67],12396.762,[150608.86],0.0
891,[171805.78],21263.664,[150541.97],0.0
892,[163831.19],13356.546,[150474.39],0.0
893,[175942.95],25536.832,[150406.38],0.0
894,[165664.6],15331.431,[150333.22],0.0
895,[166304.58],16052.497,[150252.19],0.0
896,[171391.23],21218.791,[150172.44],0.0
897,[168445.78],18353.354,[150092.05],0.0
898,[185726.31],35704.35,[150021.88],0.0
899,[168796.5],18846.412,[149950.14],0.0
900,[165058.31],15181.666,[149876.44],0.0
901,[164405.98],14600.168,[149805.83],0.0
902,[160954.92],11222.019,[149732.86],0.0
903,[162714.5],13059.154,[149655.11],0.0
904,[171763.12],22187.258,[149576.08],0.0
905,[165748.78],16249.438,[149499.36],0.0
906,[175736.11],26317.762,[149418.67],0.0
907,[178454.78],29113.309,[149341.8],0.0
908,[164429.75],15159.163,[149270.55],0.0
909,[165122.84],15928.692,[149194.22],0.0
910,[163497.36],14385.588,[149112.03],0.0
911,[159320.78],10292.824,[149027.84],0.0
912,[167568.02],18626.082,[148941.72],0.0
913,[170429.33],21572.271,[148857.03],0.0
914,[186146.42],37374.53,[148772.12],0.0
915,[168737.92],20044.67,[148693.2],0.0
916,[196324.89],47712.375,[148612.75],0.0
917,[172714.77],24181.912,[148532.92],0.0
918,[164456.17],16002.66,[148453.67],0.0
919,[162564.56],14194.368,[148370.03],0.0
920,[166030.33],17737.047,[148293.05],0.0
921,[173658.73],25435.31,[148223.89],0.0
922,[166105.14],17945.855,[148159.52],0.0
923,[162258.9],14157.807,[148101.25],0.0
924,[175797.36],27756.83,[148040.16],0.0
925,[166568.4],18593.055,[147975.69],0.0
926,[160855.38],12948.997,[147906.48],0.0
927,[164273.73],16439.852,[147834.17],0.0
928,[174281.2],26517.684,[147763.12],0.0
929,[168692.9],20996.482,[147696.56],0.0
930,[172788.7],25159.39,[147629.12],0.0
931,[167103.75],19539.488,[147564.78],0.0
932,[174718.64],27219.623,[147498.67],0.0
933,[160572.69],13139.394,[147433.73],0.0
934,[194421.86],47056.31,[147365.47],0.0
935,[165488.77],18187.621,[147301.3],0.0
936,[177637.45],30401.12,[147236.06],0.0
937,[166766.81],19593.31,[147173.17],0.0
938,[183294.69],36181.92,[147112.86],0.0
939,[162346.72],15296.752,[147050.19],0.0
940,[185789.78],38807.39,[146982.39],0.0
941,[182998.98],36087.36,[146911.56],0.0
942,[176911.39],30067.27,[146844.14],0.0
943,[164907.61],18133.457,[146774.12],0.0
944,[186181.56],39484.9,[146696.36],0.0
945,[162060.16],15439.77,[146620.34],0.0
946,[185624.56],39071.664,[146553.06],0.0
947,[181414.4],34928.617,[146485.94],0.0
948,[167058.52],20641.148,[146417.02],0.0
949,[156601.36],10250.8955,[146350.61],0.0
950,[173034.17],26746.79,[146287.45],0.0
951,[168427.03],22196.791,[146230.56],0.0
952,[167936.61],21763.803,[146172.86],0.0
953,[166164.33],20050.717,[146113.7],0.0
954,[156982.12],10931.515,[146050.33],0.0
955,[165667.52],19685.482,[145982.42],0.0
956,[167943.75],22028.062,[145915.58],0.0
957,[172513.67],26666.045,[145847.17],0.0
958,[181069.6],35287.074,[145782.42],0.0
959,[176301.08],30581.527,[145720.],0.0
960,[185696.39],40044.496,[145652.05],0.0
961,[166515.6],20936.418,[145579.2],0.0
962,[180348.1],34838.926,[145508.95],0.0
963,[163415.75],17974.404,[145441.45],0.0
964,[182424.38],37057.004,[145367.16],0.0
965,[196767.14],51477.777,[145289.45],0.0
966,[169922.47],24710.543,[145212.12],0.0
967,[166693.3],21556.916,[145136.62],0.0
968,[170359.3],25295.541,[145063.78],0.0
969,[157837.12],12840.221,[144996.53],0.0
970,[177344.14],32414.662,[144929.72],0.0
971,[193685.92],48824.23,[144861.53],0.0
972,[166124.25],21334.43,[144789.98],0.0
973,[166073.64],21358.662,[144715.11],0.0
974,[176696.39],32058.166,[144638.52],0.0
975,[212596.78],68026.73,[144569.77],0.0
976,[175166.94],30658.893,[144507.48],0.0
977,[181286.45],36837.492,[144448.44],0.0
978,[173353.7],28962.203,[144391.12],0.0
979,[177020.56],32687.584,[144332.55],0.0
980,[178094.62],33817.742,[144277.38],0.0
981,[168411.67],24189.629,[144222.16],0.0
982,[176153.92],31987.076,[144166.72],0.0
983,[177030.03],32917.03,[144113.03],0.0
984,[165597.02],21537.797,[144059.6],0.0
985,[195347.64],51341.207,[144006.31],0.0
986,[168697.86],24744.033,[143954.19],0.0
987,[169179.39],25279.92,[143899.97],0.0
988,[162911.53],19074.932,[143836.48],0.0
989,[179708.1],35936.266,[143771.97],0.0
990,[160038.6],16326.873,[143711.89],0.0
991,[170643.83],26992.146,[143651.77],0.0
992,[159618.11],16027.342,[143590.5],0.0
993,[202975.14],59449.715,[143525.4],0.0
994,[183149.53],39686.594,[143463.11],0.0
995,[186667.55],43268.21,[143398.94],0.0
996,[179477.58],36146.562,[143331.31],0.0
997,[184260.6],40996.195,[143264.3],0.0
998,[173416.53],30219.775,[143196.33],0.0
999,[167882.61],24758.152,[143124.28],0.0
1000,[203071.9],60016.8,[143055.06],0.0
1001,[212676.86],69682.58,[142994.33],0.0
1002,[176644.6],33710.56,[142934.45],0.0
1003,[163731.48],20859.707,[142871.58],0.0
1004,[200051.86],57243.64,[142807.89],0.0
1005,[198320.06],55572.34,[142747.75],0.0
1006,[174731.61],32042.568,[142688.92],0.0
1007,[203942.08],61309.21,[142632.62],0.0
1008,[193840.34],51257.96,[142582.22],0.0
1009,[186821.56],44288.63,[142532.94],0.0
1010,[177201.27],34724.312,[142477.2],0.0
1011,[164143.06],21728.225,[142414.45],0.0
1012,[171602.16],29245.502,[142356.48],0.0
1013,[222814.47],80515.92,[142298.4],0.0
1014,[169775.36],27537.31,[142238.08],0.0
1015,[173932.78],31758.934,[142174.14],0.0
1016,[180684.44],38573.953,[142110.],0.0
1017,[203746.05],61703.492,[142043.27],0.0
1018,[178667.75],36688.402,[141979.72],0.0
1019,[186169.64],44250.113,[141919.56],0.0
1020,[180545.34],38688.086,[141856.92],0.0
1021,[179498.38],37703.008,[141795.33],0.0
1022,[170177.47],28448.484,[141728.61],0.0
1023,[165642.14],23980.633,[141661.95],0.0
1024,[179249.98],37655.19,[141594.72],0.0
1025,[168607.97],27082.32,[141525.53],0.0
1026,[170995.08],29540.25,[141454.62],0.0
1027,[171903.14],30517.463,[141386.],0.0
1028,[175633.94],34315.047,[141318.56],0.0
1029,[172160.03],30904.615,[141255.38],0.0
1030,[229200.61],88006.234,[141194.39],0.0
1031,[155947.19],14809.746,[141137.33],0.0
1032,[163659.5],22580.943,[141078.5],0.0
1033,[166769.2],25752.488,[141016.89],0.0
1034,[267434.22],126476.53,[140957.53],0.0
1035,[160572.92],19668.156,[140904.56],0.0
1036,[163300.73],22450.756,[140850.02],0.0
1037,[176332.11],35542.188,[140789.55],0.0
1038,[184478.58],43750.484,[140728.25],0.0
1039,[179662.8],38997.49,[140665.55],0.0
1040,[197469.62],56865.555,[140604.44],0.0
1041,[174785.17],34241.51,[140543.39],0.0
1042,[167421.47],26942.203,[140479.31],0.0
1043,[193203.25],52792.633,[140410.62],0.0
1044,[157369.81],17029.648,[140339.94],0.0
1045,[203635.],63367.234,[140267.11],0.0
1046,[165696.19],25498.979,[140197.67],0.0
1047,[189029.7],48900.496,[140129.11],0.0
1048,[171739.92],31676.475,[140063.69],0.0
1049,[176449.75],36451.375,[139998.5],0.0
1050,[217801.48],77870.945,[139930.05],0.0
1051,[173269.44],33407.16,[139862.5],0.0
1052,[231685.11],91890.26,[139794.6],0.0
1053,[221057.77],81328.89,[139729.11],0.0
1054,[191369.52],51705.566,[139663.64],0.0
1055,[171678.4],32073.5,[139605.42],0.0
1056,[185478.67],45930.52,[139548.4],0.0
1057,[177816.],38323.973,[139492.2],0.0
1058,[298973.22],159535.7,[139437.25],0.0
