epoch,elbo,nll,kl,prior_std
776,[3804.8372],832.87146,[2971.9658],0.0050223996,0.05663212680914995
777,[3805.5625],836.4648,[2969.0977],0.0050223996,0.05664001052305208
778,[3797.4912],831.25726,[2966.234],0.0050223996,0.05664789296989264
779,[3815.156],851.7951,[2963.3608],0.0050223996,0.05665577415066267
780,[3817.0195],856.5459,[2960.4736],0.0050223996,0.05666365406561277
781,[3799.0254],841.4235,[2957.6018],0.0050223996,0.05667153271572388
782,[3789.7612],835.03687,[2954.7246],0.0050223996,0.05667941010154717
783,[3792.5254],840.69165,[2951.8337],0.0050223996,0.056687286223377556
784,[3802.8838],853.9169,[2948.9673],0.0050223996,0.056695161081709244
785,[3778.002],831.8833,[2946.1187],0.0050223996,0.056703034678182246
786,[3786.8613],843.59375,[2943.2676],0.0050223996,0.05671090701404348
787,[3796.1401],855.7256,[2940.4143],0.0050223996,0.05671877809035203
788,[3785.9521],848.3777,[2937.5747],0.0050223996,0.056726647908267036
789,[3761.4849],826.7448,[2934.74],0.0050223996,0.0567345164687426
790,[3772.107],840.19763,[2931.9092],0.0050223996,0.05674238377272714
791,[3767.296],838.2141,[2929.0815],0.0050223996,0.056750249821449966
792,[3745.4175],819.1598,[2926.2573],0.0050223996,0.0567581146165258
793,[3754.8782],831.4502,[2923.4277],0.0050223996,0.05676597815916698
794,[3788.4746],867.87244,[2920.602],0.0050223996,0.056773840450920064
795,[3772.9382],855.1554,[2917.7827],0.0050223996,0.056781701493043846
796,[3734.6047],819.60205,[2915.0027],0.0050223996,0.05678956128774887
797,[3730.1326],817.906,[2912.2266],0.0050223996,0.05679741983783459
798,[3733.6064],824.1697,[2909.4368],0.0050223996,0.05680527714525252
799,[3747.3281],840.66675,[2906.6616],0.0050223996,0.05681313321239894
800,[3748.0413],844.152,[2903.8892],0.0050223996,0.05682098804170343
801,[3716.6667],815.5471,[2901.1196],0.0050223996,0.05682884163487677
802,[3754.7969],856.45715,[2898.3398],0.0050223996,0.056836693993561206
803,[3729.4824],833.9145,[2895.5679],0.0050223996,0.056844545118531285
804,[3733.7476],840.9614,[2892.7861],0.0050223996,0.05685239501039026
805,[3739.9111],849.91064,[2890.0007],0.0050223996,0.05686024366879968
806,[3726.8987],839.67017,[2887.2285],0.0050223996,0.05686809109382849
807,[3728.3018],843.82983,[2884.472],0.0050223996,0.05687593728598215
808,[3692.7095],810.9918,[2881.7178],0.0050223996,0.05688378224619738
809,[3726.7651],847.7999,[2878.9653],0.0050223996,0.056891625975267604
810,[3715.7383],839.5127,[2876.2256],0.0050223996,0.05689946847437573
811,[3708.9248],835.41125,[2873.5134],0.0050223996,0.056907309744623255
812,[3728.059],857.2493,[2870.8098],0.0050223996,0.056915149787830584
813,[3739.8828],871.7848,[2868.0981],0.0050223996,0.05692298860410632
814,[3692.6155],827.2145,[2865.401],0.0050223996,0.05693082619491924
815,[3705.7295],843.02167,[2862.708],0.0050223996,0.05693866256105949
816,[3709.296],849.29297,[2860.003],0.0050223996,0.05694649770468009
817,[3688.8066],831.5106,[2857.296],0.0050223996,0.05695433162581107
818,[3682.2708],827.68115,[2854.5894],0.0050223996,0.056962164326650425
819,[3709.607],857.70557,[2851.9014],0.0050223996,0.056969995807861794
820,[3704.9243],855.7119,[2849.2124],0.0050223996,0.05697782607192749
821,[3694.0256],847.494,[2846.5317],0.0050223996,0.05698565511822028
822,[3709.576],865.69507,[2843.8809],0.0050223996,0.05699348295040081
823,[3686.9326],845.67847,[2841.2544],0.0050223996,0.05700130956936484
824,[3664.748],826.1293,[2838.619],0.0050223996,0.0570091349797172
825,[3658.831],822.8562,[2835.9749],0.0050223996,0.057016959181283924
826,[3691.2554],857.9376,[2833.3176],0.0050223996,0.057024782178088165
827,[3649.1367],818.4468,[2830.69],0.0050223996,0.05703260396874056
828,[3663.924],835.8514,[2828.0725],0.0050223996,0.05704042455898887
829,[3689.9321],864.4865,[2825.4456],0.0050223996,0.05704824394735533
830,[3662.8386],840.0115,[2822.8271],0.0050223996,0.05705606213850679
831,[3653.7378],833.5325,[2820.2056],0.0050223996,0.057063879130154704
832,[3647.6062],830.03143,[2817.5747],0.0050223996,0.057071694926639646
833,[3630.3767],815.43774,[2814.939],0.0050223996,0.057079509526217626
834,[3638.6414],826.35675,[2812.2847],0.0050223996,0.05708732293274797
835,[3666.9155],857.29834,[2809.6172],0.0050223996,0.05709513514504662
836,[3625.238],818.30066,[2806.9373],0.0050223996,0.05710294616423056
837,[3642.2446],837.9907,[2804.254],0.0050223996,0.05711075598979953
838,[3635.126],833.546,[2801.58],0.0050223996,0.057118564622253606
839,[3637.0225],838.10297,[2798.9194],0.0050223996,0.05712637206302147
840,[3627.2349],830.9645,[2796.2705],0.0050223996,0.057134178312048575
841,[3665.5046],871.85754,[2793.6472],0.0050223996,0.05714198337152426
842,[3624.328],833.27637,[2791.0515],0.0050223996,0.057149787242374746
843,[3633.9326],845.50366,[2788.4287],0.0050223996,0.05715758992710643
844,[3635.3645],849.5866,[2785.7778],0.0050223996,0.057165391424423784
845,[3604.183],821.0165,[2783.1665],0.0050223996,0.05717319173584784
846,[3620.033],839.458,[2780.575],0.0050223996,0.05718099086174823
847,[3622.4932],844.4958,[2777.9973],0.0050223996,0.057188788804038895
848,[3620.2927],844.85284,[2775.44],0.0050223996,0.05719658556355808
849,[3581.9446],809.0537,[2772.891],0.0050223996,0.05720438114159369
850,[3602.4001],832.06146,[2770.3389],0.0050223996,0.057212175539731444
851,[3578.4575],810.6736,[2767.7842],0.0050223996,0.05721996875968913
852,[3625.4312],860.2073,[2765.224],0.0050223996,0.05722776080345206
853,[3605.897],843.21704,[2762.68],0.0050223996,0.05723555167239401
854,[3590.2812],830.15894,[2760.1223],0.0050223996,0.05724334136832977
855,[3586.481],828.92615,[2757.555],0.0050223996,0.05725112989207673
856,[3581.7134],826.71185,[2755.0017],0.0050223996,0.05725891724592505
857,[3565.3167],812.89325,[2752.4233],0.0050223996,0.05726670343079916
858,[3576.5757],826.7571,[2749.8188],0.0050223996,0.05727448844739656
859,[3573.752],826.53076,[2747.2212],0.0050223996,0.05728227229604717
860,[3585.0127],840.39197,[2744.6206],0.0050223996,0.057290054977334595
861,[3583.189],841.1386,[2742.0503],0.0050223996,0.057297836492383084
862,[3580.1333],840.63055,[2739.503],0.0050223996,0.057305616843141706
863,[3568.2788],831.3124,[2736.9666],0.0050223996,0.05731339603153758
864,[3580.9414],846.50006,[2734.4414],0.0050223996,0.05732117405961494
865,[3575.9116],843.9756,[2731.936],0.0050223996,0.0573289509294269
866,[3588.6394],859.21545,[2729.4238],0.0050223996,0.057336726642272476
867,[3558.4136],831.49164,[2726.9219],0.0050223996,0.05734450119868069
868,[3557.2373],832.80884,[2724.4282],0.0050223996,0.05735227459965404
869,[3571.8782],849.96704,[2721.9111],0.0050223996,0.05736004684484326
870,[3551.1836],831.7737,[2719.4102],0.0050223996,0.05736781793479724
871,[3543.5164],826.6313,[2716.8853],0.0050223996,0.057375587868371145
872,[3570.413],856.0448,[2714.3684],0.0050223996,0.05738335664577239
873,[3537.6086],825.7207,[2711.8882],0.0050223996,0.05739112426742067
874,[3550.542],841.12476,[2709.4175],0.0050223996,0.05739889073571253
875,[3548.0996],841.1655,[2706.934],0.0050223996,0.05740665605129202
876,[3544.4817],840.0208,[2704.461],0.0050223996,0.0574144202159199
877,[3549.7644],847.79694,[2701.9673],0.0050223996,0.057422183229517886
878,[3537.2659],837.77466,[2699.4912],0.0050223996,0.05742994509329277
879,[3543.2568],846.2123,[2697.0444],0.0050223996,0.05743770580858756
880,[3527.2783],832.6864,[2694.5918],0.0050223996,0.0574454653768362
881,[3558.8662],866.728,[2692.1382],0.0050223996,0.05745322379841118
882,[3528.3918],838.7025,[2689.6895],0.0050223996,0.05746098107465633
883,[3534.962],847.73486,[2687.227],0.0050223996,0.057468737205500345
884,[3526.6196],841.8254,[2684.7942],0.0050223996,0.05747649219250997
885,[3529.6106],847.2342,[2682.3765],0.0050223996,0.057484246036520886
886,[3528.1316],848.1624,[2679.9692],0.0050223996,0.05749199873975937
887,[3498.6555],821.10486,[2677.5505],0.0050223996,0.05749975030302787
888,[3504.6147],829.5137,[2675.101],0.0050223996,0.05750750072775017
889,[3493.9854],821.34644,[2672.639],0.0050223996,0.05751525001419609
890,[3489.7551],819.58093,[2670.1743],0.0050223996,0.057522998163989134
891,[3497.1853],829.47327,[2667.7122],0.0050223996,0.057530745178070816
892,[3519.7422],854.4857,[2665.2563],0.0050223996,0.05753849105847342
893,[3511.8984],849.0675,[2662.8308],0.0050223996,0.05754623580666811
894,[3491.7056],831.31116,[2660.3945],0.0050223996,0.05755397942430311
895,[3485.9768],828.00586,[2657.971],0.0050223996,0.057561721912492286
896,[3509.0156],853.4917,[2655.524],0.0050223996,0.05756946327272362
897,[3481.4128],828.34393,[2653.0688],0.0050223996,0.05757720350526728
898,[3509.4558],858.84503,[2650.6108],0.0050223996,0.057584942611405
899,[3479.8057],831.6398,[2648.166],0.0050223996,0.05759268059138374
900,[3485.8955],840.16907,[2645.7263],0.0050223996,0.05760041744669805
901,[3468.517],825.223,[2643.294],0.0050223996,0.0576081531777862
902,[3485.3394],844.4585,[2640.881],0.0050223996,0.057615887786777786
903,[3473.519],835.0282,[2638.4912],0.0050223996,0.057623621274633594
904,[3489.862],853.75366,[2636.1084],0.0050223996,0.05763135364420657
905,[3456.8262],823.0963,[2633.7295],0.0050223996,0.05763908489613532
906,[3485.2876],853.9286,[2631.3594],0.0050223996,0.05764681503342672
907,[3451.6602],822.6663,[2628.9937],0.0050223996,0.057654544056316294
908,[3472.6562],846.0407,[2626.6155],0.0050223996,0.057662271966646875
909,[3454.5571],830.32056,[2624.2363],0.0050223996,0.05766999876396205
910,[3443.746],821.9025,[2621.8438],0.0050223996,0.05767772445032046
911,[3463.8696],844.4064,[2619.4634],0.0050223996,0.05768544902527403
912,[3459.102],841.99646,[2617.1057],0.0050223996,0.05769317249211156
913,[3462.1309],847.37085,[2614.7598],0.0050223996,0.0577008948506139
914,[3466.9534],854.5298,[2612.4233],0.0050223996,0.057708616104479575
915,[3458.3345],848.24817,[2610.0864],0.0050223996,0.05771633625207859
916,[3473.588],865.8146,[2607.7734],0.0050223996,0.05772405529721823
917,[3474.7158],869.234,[2605.482],0.0050223996,0.057731773238437506
918,[3437.4229],834.2261,[2603.1968],0.0050223996,0.057739490079234665
919,[3440.6123],839.6974,[2600.915],0.0050223996,0.057747205817495206
920,[3438.878],840.2376,[2598.6404],0.0050223996,0.05775492045772902
921,[3438.6675],842.3047,[2596.3628],0.0050223996,0.05776263399870141
922,[3438.3784],844.30286,[2594.0757],0.0050223996,0.05777034644424654
923,[3442.8633],851.0885,[2591.7747],0.0050223996,0.05777805779303787
924,[3435.3037],845.8175,[2589.486],0.0050223996,0.05778576804881577
925,[3410.857],823.6546,[2587.2024],0.0050223996,0.0577934772118594
926,[3432.1968],847.2941,[2584.9028],0.0050223996,0.05780118528488668
927,[3431.8445],849.2528,[2582.5918],0.0050223996,0.05780889226779842
928,[3426.927],846.6189,[2580.308],0.0050223996,0.05781659816267891
929,[3398.9534],820.91974,[2578.0337],0.0050223996,0.05782430297015807
930,[3437.9797],862.23193,[2575.748],0.0050223996,0.05783200669125489
931,[3401.1162],827.67194,[2573.4443],0.0050223996,0.05783970932600973
932,[3387.8818],816.6979,[2571.184],0.0050223996,0.05784741087560938
933,[3426.7715],857.8473,[2568.9238],0.0050223996,0.05785511134234475
934,[3414.3818],847.7446,[2566.6372],0.0050223996,0.05786281072621234
935,[3412.06],847.7047,[2564.3555],0.0050223996,0.057870509028107524
936,[3408.648],846.55347,[2562.0942],0.0050223996,0.057878206248509784
937,[3410.211],850.3695,[2559.8413],0.0050223996,0.05788590238923868
938,[3397.321],839.7123,[2557.6086],0.0050223996,0.05789359745108326
939,[3395.9165],840.5416,[2555.3748],0.0050223996,0.05790129143571368
940,[3403.066],849.92944,[2553.1367],0.0050223996,0.057908984343522124
941,[3397.0867],846.1821,[2550.9045],0.0050223996,0.05791667617602582
942,[3374.0205],825.3624,[2548.6582],0.0050223996,0.057924366933655325
943,[3353.4382],807.0476,[2546.3906],0.0050223996,0.057932056616819605
944,[3375.378],831.24756,[2544.1304],0.0050223996,0.05793974522606991
945,[3389.406],847.5393,[2541.8667],0.0050223996,0.05794743276247783
946,[3392.2878],852.6626,[2539.6252],0.0050223996,0.05795511922684696
947,[3383.0095],845.6278,[2537.3818],0.0050223996,0.057962804619695114
948,[3393.2734],858.1387,[2535.1348],0.0050223996,0.05797048894096064
949,[3392.1812],859.2704,[2532.911],0.0050223996,0.05797817219128719
950,[3356.6426],825.95154,[2530.691],0.0050223996,0.057985854371140136
951,[3370.5977],842.1454,[2528.4524],0.0050223996,0.057993535480278975
952,[3345.1272],818.9083,[2526.219],0.0050223996,0.05800121551960805
953,[3361.0913],837.11597,[2523.9756],0.0050223996,0.05800889448961703
954,[3357.1401],835.39,[2521.75],0.0050223996,0.058016572392144826
955,[3358.7026],839.17847,[2519.5242],0.0050223996,0.05802424922845974
956,[3357.2722],839.99976,[2517.2725],0.0050223996,0.058031924998971404
957,[3342.3074],827.2986,[2515.0088],0.0050223996,0.058039599703762886
958,[3348.3918],835.6244,[2512.7676],0.0050223996,0.05804727334379525
959,[3372.3074],861.7534,[2510.554],0.0050223996,0.05805494591995066
960,[3331.9402],823.5955,[2508.3447],0.0050223996,0.058062617433450855
961,[3342.7556],836.6271,[2506.1284],0.0050223996,0.05807028788507779
962,[3336.0955],832.1726,[2503.9229],0.0050223996,0.0580779572768696
963,[3346.3606],844.63184,[2501.7288],0.0050223996,0.058085625610053385
964,[3343.3118],843.7537,[2499.558],0.0050223996,0.05809329288729771
965,[3324.5562],827.1759,[2497.3801],0.0050223996,0.058100959110841364
966,[3338.1494],842.9897,[2495.1597],0.0050223996,0.05810862428190758
967,[3314.6265],821.7043,[2492.922],0.0050223996,0.05811628840003624
968,[3345.5413],854.8473,[2490.6938],0.0050223996,0.05812395146618154
969,[3315.996],827.4998,[2488.4963],0.0050223996,0.0581316134806274
970,[3314.8718],828.5587,[2486.313],0.0050223996,0.05813927444561365
971,[3338.5044],854.3778,[2484.127],0.0050223996,0.058146934362588595
972,[3329.2534],847.2949,[2481.9585],0.0050223996,0.058154593233441146
973,[3339.058],859.26904,[2479.789],0.0050223996,0.05816225105858611
974,[3304.274],826.6493,[2477.6248],0.0050223996,0.058169907839858384
975,[3311.0928],835.6447,[2475.448],0.0050223996,0.058177563578215324
976,[3301.2568],828.00195,[2473.255],0.0050223996,0.05818521827488855
977,[3318.6438],847.5769,[2471.067],0.0050223996,0.05819287193001124
978,[3314.3018],845.4228,[2468.879],0.0050223996,0.05820052454442656
979,[3295.671],828.97144,[2466.6995],0.0050223996,0.0582081761179421
980,[3306.7007],842.1843,[2464.5166],0.0050223996,0.0582158266521208
981,[3305.1948],842.8423,[2462.3525],0.0050223996,0.05822347614760878
982,[3299.6873],839.485,[2460.2024],0.0050223996,0.05823112460663339
983,[3297.9094],839.8508,[2458.0586],0.0050223996,0.05823877202974084
984,[3299.373],843.4497,[2455.923],0.0050223996,0.05824641841897834
985,[3283.9353],830.146,[2453.7893],0.0050223996,0.05825406377441975
986,[3278.4727],826.82837,[2451.644],0.0050223996,0.05826170809781422
987,[3281.8164],832.32794,[2449.4883],0.0050223996,0.05826935138932133
988,[3301.8867],854.5602,[2447.3264],0.0050223996,0.05827699365066554
989,[3288.0835],842.9059,[2445.1777],0.0050223996,0.05828463488139736
990,[3283.3225],840.29065,[2443.0317],0.0050223996,0.058292275083522485
991,[3286.4473],845.55444,[2440.8928],0.0050223996,0.05829991425618253
992,[3297.5066],858.73206,[2438.7747],0.0050223996,0.058307552402280464
993,[3273.4424],836.772,[2436.6704],0.0050223996,0.05831518952169655
994,[3278.6284],844.0722,[2434.5562],0.0050223996,0.0583228256177771
995,[3281.3884],848.94055,[2432.448],0.0050223996,0.05833046068977725
996,[3254.1284],823.7927,[2430.3354],0.0050223996,0.058338094741366475
997,[3273.9824],845.77545,[2428.207],0.0050223996,0.05834572777059768
998,[3285.72],859.624,[2426.096],0.0050223996,0.05835335978131545
999,[3263.811],839.8045,[2424.0063],0.0050223996,0.05836099077205315
1000,[3257.516],835.5791,[2421.937],0.0050223996,0.05836862074835299
1001,[3253.9368],834.0737,[2419.863],0.0050223996,0.05837624970923587
1002,[3247.4387],829.68134,[2417.7573],0.0050223996,0.058383877657997865
1003,[3235.7666],820.09686,[2415.6694],0.0050223996,0.05839150459330563
1004,[3269.3499],855.7622,[2413.5876],0.0050223996,0.05839913051965405
1005,[3253.1265],841.6339,[2411.4922],0.0050223996,0.058406755436484034
1006,[3271.1277],861.7263,[2409.4014],0.0050223996,0.05841437934623134
1007,[3251.8281],844.48987,[2407.3384],0.0050223996,0.05842200224937779
1008,[3210.086],804.7911,[2405.295],0.0050223996,0.05842962414849098
1009,[3256.2],852.9377,[2403.2625],0.0050223996,0.05843724504524635
1010,[3225.8252],824.60254,[2401.2227],0.0050223996,0.05844486494052191
1011,[3228.9883],829.8145,[2399.1738],0.0050223996,0.058452483835396835
1012,[3216.4658],819.34045,[2397.1255],0.0050223996,0.05846010173045882
1013,[3234.0999],839.02856,[2395.0713],0.0050223996,0.05846771862720876
1014,[3282.8198],889.79376,[2393.0261],0.0050223996,0.058475334526572206
1015,[3233.005],842.0399,[2390.965],0.0050223996,0.05848294942952117
1016,[3215.3193],826.41473,[2388.9045],0.0050223996,0.05849056333594853
1017,[3222.4536],835.6322,[2386.8215],0.0050223996,0.05849817624654707
1018,[3229.7207],844.9812,[2384.7397],0.0050223996,0.05850578816101358
1019,[3227.8955],845.228,[2382.6677],0.0050223996,0.05851339908042509
1020,[3252.9863],872.3972,[2380.589],0.0050223996,0.058521009005051326
1021,[3213.3975],834.8896,[2378.5078],0.0050223996,0.0585286179345733
1022,[3191.454],815.01855,[2376.4355],0.0050223996,0.058536225869559574
1023,[3215.6123],841.26984,[2374.3423],0.0050223996,0.058543832809994895
1024,[3205.5442],833.2846,[2372.2595],0.0050223996,0.058551438756519955
1025,[3198.2402],828.06793,[2370.1724],0.0050223996,0.05855904370964868
1026,[3221.3152],853.2228,[2368.0923],0.0050223996,0.05856664767031185
1027,[3204.0908],838.04877,[2366.042],0.0050223996,0.05857425063993511
1028,[3214.9414],850.93884,[2364.0027],0.0050223996,0.058581852619741095
1029,[3216.4563],854.4789,[2361.9775],0.0050223996,0.058589453610715936
1030,[3221.1582],861.21204,[2359.9463],0.0050223996,0.05859705361359572
1031,[3184.5503],826.64026,[2357.91],0.0050223996,0.0586046526281879
1032,[3195.2139],839.33264,[2355.881],0.0050223996,0.05861225065515512
1033,[3185.2256],831.38104,[2353.8445],0.0050223996,0.05861984769471609
1034,[3186.2798],834.4672,[2351.8125],0.0050223996,0.05862744374779122
1035,[3189.9375],840.14795,[2349.7896],0.0050223996,0.058635038816053114
1036,[3195.5498],847.79095,[2347.7588],0.0050223996,0.05864263290053799
1037,[3177.6099],831.8739,[2345.7358],0.0050223996,0.05865022600193455
1038,[3186.8887],843.1533,[2343.7354],0.0050223996,0.058657818121520364
1039,[3197.0503],855.3036,[2341.7466],0.0050223996,0.05866540926049635
1040,[3183.6318],843.8659,[2339.7659],0.0050223996,0.05867299942027494
1041,[3165.0034],827.21387,[2337.7896],0.0050223996,0.058680588602895496
1042,[3167.2456],831.4245,[2335.821],0.0050223996,0.058688176810355056
1043,[3147.1902],813.34375,[2333.8464],0.0050223996,0.05869576404408937
1044,[3169.108],837.2577,[2331.8503],0.0050223996,0.05870335030464091
1045,[3168.3906],838.5312,[2329.8594],0.0050223996,0.05871093559270131
1046,[3164.5107],836.6599,[2327.8506],0.0050223996,0.058718519907873495
1047,[3188.646],862.80457,[2325.8416],0.0050223996,0.05872610324993115
1048,[3185.8494],861.9878,[2323.8616],0.0050223996,0.05873368561861783
1049,[3169.868],848.0033,[2321.8647],0.0050223996,0.058741267013589976
1050,[3173.798],853.9235,[2319.8745],0.0050223996,0.0587488474341568
1051,[3155.0903],837.18524,[2317.905],0.0050223996,0.05875642688123194
1052,[3133.3726],817.41614,[2315.9563],0.0050223996,0.05876400535580828
1053,[3142.9683],828.98346,[2313.9846],0.0050223996,0.05877158285954426
1054,[3155.2476],843.24005,[2312.0073],0.0050223996,0.05877915939354551
1055,[3154.269],844.22546,[2310.0435],0.0050223996,0.058786734960383835
1056,[3159.7737],851.6936,[2308.08],0.0050223996,0.05879430956130706
1057,[3164.7104],858.596,[2306.1145],0.0050223996,0.058801883198078574
1058,[3142.8206],838.6667,[2304.154],0.0050223996,0.05880945587078038
1059,[3134.2314],832.0401,[2302.1912],0.0050223996,0.058817027580517586
1060,[3151.4473],851.2222,[2300.225],0.0050223996,0.058824598326948724
1061,[3130.4175],832.1293,[2298.2883],0.0050223996,0.058832168111856015
1062,[3143.0137],846.66547,[2296.3481],0.0050223996,0.05883973693619367
1063,[3123.8772],829.4807,[2294.3965],0.0050223996,0.05884730480135108
1064,[3154.261],861.79126,[2292.4697],0.0050223996,0.05885487170842715
1065,[3133.974],843.4192,[2290.5547],0.0050223996,0.05886243765969653
1066,[3112.875],824.24695,[2288.628],0.0050223996,0.05887000265515527
1067,[3118.6401],831.9507,[2286.6895],0.0050223996,0.0588775666965731
1068,[3120.939],836.1863,[2284.7527],0.0050223996,0.05888512978435843
1069,[3117.0654],834.24384,[2282.8215],0.0050223996,0.058892691920895315
1070,[3117.9329],837.04285,[2280.89],0.0050223996,0.05890025310619572
1071,[3131.7227],852.754,[2278.9688],0.0050223996,0.05890781334292507
1072,[3129.8286],852.7689,[2277.0596],0.0050223996,0.058915372630813895
1073,[3123.192],848.02954,[2275.162],0.0050223996,0.05892293097232937
1074,[3101.043],827.78143,[2273.2617],0.0050223996,0.05893048836735879
1075,[3119.6628],848.3352,[2271.3276],0.0050223996,0.05893804481798301
1076,[3132.69],863.31024,[2269.3796],0.0050223996,0.0589456003226186
1077,[3112.8406],845.4237,[2267.4167],0.0050223996,0.05895315488305495
1078,[3146.5967],881.1153,[2265.4814],0.0050223996,0.0589607084972025
1079,[3108.0557],844.47534,[2263.5803],0.0050223996,0.058968261168436925
1080,[3103.397],841.71985,[2261.6772],0.0050223996,0.05897581289507069
1081,[3105.4004],845.64325,[2259.757],0.0050223996,0.05898336368002899
1082,[3108.0386],850.2083,[2257.8303],0.0050223996,0.05899091352123933
1083,[3090.382],834.4626,[2255.9197],0.0050223996,0.05899846242189104
1084,[3070.651],816.65155,[2253.9993],0.0050223996,0.05900601038049519
1085,[3092.4663],840.399,[2252.0674],0.0050223996,0.059013557399483385
1086,[3105.7825],855.6466,[2250.136],0.0050223996,0.05902110347813604
1087,[3095.4731],847.25354,[2248.2195],0.0050223996,0.05902864861893692
1088,[3095.8848],849.56433,[2246.3203],0.0050223996,0.05903619282204123
1089,[3085.3984],840.9519,[2244.4465],0.0050223996,0.059043736089704674
1090,[3074.436],831.8723,[2242.5635],0.0050223996,0.05905127842243245
1091,[3080.6294],839.97144,[2240.658],0.0050223996,0.0590588198206793
1092,[3075.1414],836.38,[2238.7612],0.0050223996,0.05906636028503942
1093,[3077.5076],840.6277,[2236.88],0.0050223996,0.059073899816132446
1094,[3080.3164],845.3042,[2235.0122],0.0050223996,0.059081438415875986
1095,[3077.726],844.55786,[2233.168],0.0050223996,0.05908897608572378
1096,[3060.3662],829.0425,[2231.3237],0.0050223996,0.05909651282821966
1097,[3065.15],835.6971,[2229.4526],0.0050223996,0.05910404864367492
1098,[3077.219],849.64484,[2227.5742],0.0050223996,0.059111583532707596
1099,[3053.9797],828.27795,[2225.702],0.0050223996,0.05911911749601907
1100,[3039.0007],815.16675,[2223.834],0.0050223996,0.059126650535018206
1101,[3077.9893],856.0296,[2221.9597],0.0050223996,0.05913418265116299
1102,[3067.2764],847.23047,[2220.046],0.0050223996,0.05914171384406941
1103,[3066.599],848.4485,[2218.1506],0.0050223996,0.05914924411333908
1104,[3056.9497],840.6964,[2216.2532],0.0050223996,0.05915677345945308
1105,[3061.6892],847.3198,[2214.3694],0.0050223996,0.059164301882697855
1106,[3034.6633],822.1664,[2212.497],0.0050223996,0.059171829384062805
1107,[3059.3926],848.76483,[2210.6277],0.0050223996,0.05917935596446501
1108,[3042.9521],834.18524,[2208.7666],0.0050223996,0.05918688162508656
1109,[3030.7124],823.79456,[2206.9177],0.0050223996,0.05919440636820313
1110,[3060.7815],855.7284,[2205.0532],0.0050223996,0.05920193019562853
1111,[3032.2646],829.0829,[2203.182],0.0050223996,0.059209453108905075
1112,[3042.6042],841.3136,[2201.2905],0.0050223996,0.059216975108251274
1113,[3039.1196],839.6978,[2199.4219],0.0050223996,0.05922449619391387
1114,[3031.7239],834.15063,[2197.5732],0.0050223996,0.05923201636671624
1115,[3027.903],832.16785,[2195.7354],0.0050223996,0.059239535628447026
1116,[3034.862],840.9387,[2193.9233],0.0050223996,0.05924705398132599
1117,[3031.907],839.7895,[2192.1174],0.0050223996,0.05925457142819154
1118,[3039.2095],848.902,[2190.3074],0.0050223996,0.05926208797087972
1119,[3036.7302],848.22766,[2188.5027],0.0050223996,0.05926960361118852
1120,[3027.323],840.6508,[2186.672],0.0050223996,0.05927711834923089
1121,[3037.7175],852.876,[2184.8416],0.0050223996,0.05928463218577275
1122,[3029.4937],846.49146,[2183.0022],0.0050223996,0.05929214512052451
1123,[3006.4675],825.3074,[2181.1602],0.0050223996,0.05929965715387248
1124,[3033.4907],854.1672,[2179.3235],0.0050223996,0.05930716828579324
1125,[3016.6821],839.18536,[2177.4968],0.0050223996,0.059314678517575076
1126,[3028.0376],852.35284,[2175.6848],0.0050223996,0.059322187850138285
1127,[3009.9019],836.033,[2173.8687],0.0050223996,0.05932969628439505
1128,[3028.7236],856.67334,[2172.0503],0.0050223996,0.05933720381949881
1129,[2997.0776],826.8231,[2170.2544],0.0050223996,0.0593447104567735
1130,[3019.455],851.01514,[2168.44],0.0050223996,0.05935221619600533
1131,[2996.313],829.6868,[2166.626],0.0050223996,0.059359721037870586
1132,[3003.438],838.60803,[2164.83],0.0050223996,0.05936722498274016
1133,[3008.0923],845.0617,[2163.0308],0.0050223996,0.05937472803185153
1134,[2995.37],834.12964,[2161.2402],0.0050223996,0.05938223018523886
1135,[3004.4934],845.051,[2159.4424],0.0050223996,0.059389731444705565
1136,[3003.3464],845.71204,[2157.6343],0.0050223996,0.05939723180988154
1137,[3047.4211],891.5958,[2155.8252],0.0050223996,0.05940473128183578
1138,[3019.3276],865.2959,[2154.0317],0.0050223996,0.05941222985954994
1139,[2980.7168],828.47986,[2152.237],0.0050223996,0.059419727543265924
1140,[2994.0522],843.60364,[2150.4487],0.0050223996,0.05942722433214074
1141,[3002.0857],853.4154,[2148.6704],0.0050223996,0.05943472022791478
1142,[2985.836],838.9288,[2146.907],0.0050223996,0.0594422152304684
1143,[2966.053],820.91016,[2145.1426],0.0050223996,0.059449709342942914
1144,[2998.0083],854.6475,[2143.3608],0.0050223996,0.059457202565226956
1145,[2981.399],839.8039,[2141.5952],0.0050223996,0.05946469490040148
1146,[2987.4648],847.63684,[2139.8281],0.0050223996,0.05947218634879089
1147,[2980.04],841.9723,[2138.0679],0.0050223996,0.059479676914264326
1148,[2966.014],829.70654,[2136.3074],0.0050223996,0.05948716659689285
1149,[3003.9692],869.426,[2134.5432],0.0050223996,0.05949465540030966
1150,[2967.5894],834.80304,[2132.7861],0.0050223996,0.05950214332407689
1151,[2982.5386],851.5396,[2130.9988],0.0050223996,0.05950963037031739
1152,[2975.6104],846.39075,[2129.2195],0.0050223996,0.05951711653721495
1153,[2973.0332],845.5775,[2127.4558],0.0050223996,0.05952460182795151
